county,make,quartile,model_year,vehicle_count
Thurston,SMART,4,2015,4
Thurston,TESLA,1,2008,2
Thurston,TESLA,1,2012,18
Thurston,TESLA,1,2013,41
Thurston,TESLA,1,2014,37
Thurston,TESLA,1,2015,81
Thurston,TESLA,1,2016,45
Thurston,TESLA,1,2017,71
Thurston,TESLA,1,2018,185
Thurston,TESLA,1,2019,51
Thurston,TESLA,1,2020,114
Thurston,TESLA,1,2021,94
Thurston,TESLA,2,2008,3
Thurston,TESLA,2,2012,4
Thurston,TESLA,2,2013,50
Thurston,TESLA,2,2014,30
Thurston,TESLA,2,2015,85
Thurston,TESLA,2,2016,84
Thurston,TESLA,2,2017,42
Thurston,TESLA,2,2018,135
Thurston,TESLA,2,2019,118
Thurston,TESLA,2,2020,44
Thurston,TESLA,2,2021,96
Thurston,TESLA,3,2012,1
Thurston,TESLA,3,2013,58
Thurston,TESLA,3,2014,13
Thurston,TESLA,3,2015,27
Thurston,TESLA,3,2016,56
Thurston,TESLA,3,2017,50
Thurston,TESLA,3,2018,211
Thurston,TESLA,3,2019,137
Thurston,TESLA,3,2020,102
Thurston,TESLA,4,2012,29
Thurston,TESLA,4,2013,53
Thurston,TESLA,4,2014,35
Thurston,TESLA,4,2015,35
Thurston,TESLA,4,2016,45
Thurston,TESLA,4,2017,36
Thurston,TESLA,4,2018,283
Thurston,TESLA,4,2019,91
Thurston,TESLA,4,2020,154
Thurston,TESLA,4,2021,50
Thurston,TOYOTA,1,2012,60
Thurston,TOYOTA,1,2013,14
Thurston,TOYOTA,1,2014,2
Thurston,TOYOTA,1,2015,4
Thurston,TOYOTA,1,2017,63
Thurston,TOYOTA,1,2018,18
Thurston,TOYOTA,1,2019,27
Thurston,TOYOTA,1,2020,24
Thurston,TOYOTA,1,2021,8
Thurston,TOYOTA,2,2002,5
Thurston,TOYOTA,2,2012,50
Thurston,TOYOTA,2,2013,13
Thurston,TOYOTA,2,2014,19
Thurston,TOYOTA,2,2015,2
Thurston,TOYOTA,2,2017,62
Thurston,TOYOTA,2,2018,45
Thurston,TOYOTA,2,2019,26
Thurston,TOYOTA,2,2020,11
Thurston,TOYOTA,2,2021,11
Thurston,TOYOTA,3,2012,67
Thurston,TOYOTA,3,2013,23
Thurston,TOYOTA,3,2014,24
Thurston,TOYOTA,3,2015,7
Thurston,TOYOTA,3,2017,36
Thurston,TOYOTA,3,2018,55
Thurston,TOYOTA,3,2019,19
Thurston,TOYOTA,3,2020,18
Thurston,TOYOTA,3,2021,2
Thurston,TOYOTA,4,2012,55
Thurston,TOYOTA,4,2013,27
Thurston,TOYOTA,4,2014,12
Thurston,TOYOTA,4,2015,14
Thurston,TOYOTA,4,2017,51
Thurston,TOYOTA,4,2018,61
Thurston,TOYOTA,4,2019,3
Thurston,TOYOTA,4,2020,20
Thurston,TOYOTA,4,2021,4
Thurston,VOLKSWAGEN,1,2015,2
Thurston,VOLKSWAGEN,1,2017,4
Thurston,VOLKSWAGEN,1,2018,3
Thurston,VOLKSWAGEN,1,2019,9
Thurston,VOLKSWAGEN,2,2015,1
Thurston,VOLKSWAGEN,2,2019,7
Thurston,VOLKSWAGEN,2,2021,2
Thurston,VOLKSWAGEN,3,2015,2
Thurston,VOLKSWAGEN,3,2016,9
Thurston,VOLKSWAGEN,3,2019,11
Thurston,VOLKSWAGEN,4,2015,12
Thurston,VOLKSWAGEN,4,2016,5
Thurston,VOLKSWAGEN,4,2017,4
Thurston,VOLKSWAGEN,4,2019,11
Thurston,VOLVO,1,2016,2
Thurston,VOLVO,1,2019,7
Thurston,VOLVO,2,2016,10
Thurston,VOLVO,2,2018,2
Thurston,VOLVO,2,2019,1
Thurston,VOLVO,3,2016,7
Thurston,VOLVO,3,2017,2
Thurston,VOLVO,3,2018,4
Thurston,VOLVO,3,2019,3
Thurston,VOLVO,4,2016,2
Thurston,VOLVO,4,2017,4
Thurston,VOLVO,4,2019,3
Thurston,WHEEGO ELECTRIC CARS,1,2011,1
Thurston,WHEEGO ELECTRIC CARS,2,2011,7
Thurston,WHEEGO ELECTRIC CARS,3,2011,1
Whatcom,AUDI,1,2016,30
Whatcom,AUDI,1,2017,6
Whatcom,AUDI,1,2018,12
Whatcom,AUDI,1,2019,10
Whatcom,AUDI,1,2020,4
Whatcom,AUDI,1,2021,12
Whatcom,AUDI,2,2016,16
Whatcom,AUDI,2,2017,20
Whatcom,AUDI,2,2018,7
Whatcom,AUDI,2,2019,8
Whatcom,AUDI,2,2020,4
Whatcom,AUDI,2,2021,14
Whatcom,AUDI,3,2016,12
Whatcom,AUDI,3,2017,3
Whatcom,AUDI,3,2018,5
Whatcom,AUDI,3,2019,5
Whatcom,AUDI,3,2020,6
Whatcom,AUDI,4,2016,4
Whatcom,AUDI,4,2017,10
Whatcom,AUDI,4,2018,1
Whatcom,AUDI,4,2019,5
Whatcom,AUDI,4,2021,2
Whatcom,BMW,1,2014,9
Whatcom,BMW,1,2015,24
Whatcom,BMW,1,2016,10
Whatcom,BMW,1,2017,7
Whatcom,BMW,1,2018,3
Whatcom,BMW,1,2019,3
Whatcom,BMW,1,2021,6
Whatcom,BMW,2,2014,20
Whatcom,BMW,2,2015,6
Whatcom,BMW,2,2016,7
Whatcom,BMW,2,2017,8
Whatcom,BMW,2,2018,17
Whatcom,BMW,2,2019,4
Whatcom,BMW,3,2014,9
Whatcom,BMW,3,2015,11
Whatcom,BMW,3,2016,4
Whatcom,BMW,3,2017,9
Whatcom,BMW,3,2018,12
Whatcom,BMW,3,2019,2
Whatcom,BMW,3,2020,2
Whatcom,BMW,3,2021,2
Whatcom,BMW,4,2014,27
Whatcom,BMW,4,2015,18
Whatcom,BMW,4,2016,3
Whatcom,BMW,4,2017,15
Whatcom,BMW,4,2018,2
Whatcom,BMW,4,2020,2
Whatcom,CADILLAC,2,2014,4
Whatcom,CADILLAC,3,2016,5
Whatcom,CHEVROLET,1,2011,4
Whatcom,CHEVROLET,1,2012,47
Whatcom,CHEVROLET,1,2013,48
Whatcom,CHEVROLET,1,2014,12
Whatcom,CHEVROLET,1,2015,36
Whatcom,CHEVROLET,1,2016,14
Whatcom,CHEVROLET,1,2017,129
Whatcom,CHEVROLET,1,2018,24
Whatcom,CHEVROLET,1,2019,24
Whatcom,CHEVROLET,1,2020,43
Whatcom,CHEVROLET,2,2011,11
Whatcom,CHEVROLET,2,2012,31
Whatcom,CHEVROLET,2,2013,67
Whatcom,CHEVROLET,2,2014,40
Whatcom,CHEVROLET,2,2015,19
Whatcom,CHEVROLET,2,2016,23
Whatcom,CHEVROLET,2,2017,73
Whatcom,CHEVROLET,2,2018,53
Whatcom,CHEVROLET,2,2019,19
Whatcom,CHEVROLET,2,2020,9
Whatcom,CHEVROLET,2,2021,32
Whatcom,CHEVROLET,3,2011,2
Whatcom,CHEVROLET,3,2012,14
Whatcom,CHEVROLET,3,2013,62
Whatcom,CHEVROLET,3,2014,84
Whatcom,CHEVROLET,3,2015,19
Whatcom,CHEVROLET,3,2016,4
Whatcom,CHEVROLET,3,2017,84
Whatcom,CHEVROLET,3,2018,13
Whatcom,CHEVROLET,3,2019,45
Whatcom,CHEVROLET,3,2020,2
Whatcom,CHEVROLET,4,2011,8
Whatcom,CHEVROLET,4,2012,32
Whatcom,CHEVROLET,4,2013,80
Whatcom,CHEVROLET,4,2014,40
Whatcom,CHEVROLET,4,2015,27
Whatcom,CHEVROLET,4,2016,3
Whatcom,CHEVROLET,4,2017,137
Whatcom,CHEVROLET,4,2018,29
Whatcom,CHEVROLET,4,2019,24
Whatcom,CHEVROLET,4,2020,29
Whatcom,CHRYSLER,1,2017,4
Whatcom,CHRYSLER,1,2018,13
Whatcom,CHRYSLER,1,2019,4
Whatcom,CHRYSLER,1,2020,4
Whatcom,CHRYSLER,1,2021,2
Whatcom,CHRYSLER,2,2017,4
Whatcom,CHRYSLER,2,2018,14
Whatcom,CHRYSLER,2,2019,13
Whatcom,CHRYSLER,2,2021,4
Whatcom,CHRYSLER,3,2018,2
Whatcom,CHRYSLER,3,2019,3
Whatcom,CHRYSLER,3,2020,6
Whatcom,CHRYSLER,4,2018,5
Whatcom,CHRYSLER,4,2019,9
Whatcom,CHRYSLER,4,2020,1
Whatcom,FIAT,1,2013,19
Whatcom,FIAT,1,2014,4
Whatcom,FIAT,1,2015,6
Whatcom,FIAT,1,2016,4
Whatcom,FIAT,1,2017,1
Whatcom,FIAT,2,2013,18
Whatcom,FIAT,2,2014,9
Whatcom,FIAT,2,2015,2
Whatcom,FIAT,2,2016,1
Whatcom,FIAT,2,2017,8
Whatcom,FIAT,3,2013,9
Whatcom,FIAT,3,2014,8
Whatcom,FIAT,3,2015,9
Whatcom,FIAT,3,2016,7
Whatcom,FIAT,4,2013,13
Whatcom,FIAT,4,2014,10
Whatcom,FIAT,4,2015,7
Whatcom,FIAT,4,2016,9
Whatcom,FISKER,1,2012,1
Whatcom,FISKER,3,2012,1
Whatcom,FORD,1,1999,1
Whatcom,FORD,1,2000,5
Whatcom,FORD,1,2013,39
Whatcom,FORD,1,2014,31
Whatcom,FORD,1,2015,32
Whatcom,FORD,1,2016,26
Whatcom,FORD,1,2017,8
Whatcom,FORD,1,2018,3
Whatcom,FORD,1,2021,6
Whatcom,FORD,2,1998,1
Whatcom,FORD,2,2000,2
Whatcom,FORD,2,2013,48
Whatcom,FORD,2,2014,32
Whatcom,FORD,2,2015,45
Whatcom,FORD,2,2016,32
Whatcom,FORD,2,2017,10
Whatcom,FORD,2,2018,1
Whatcom,FORD,2,2020,2
Whatcom,FORD,2,2021,14
Whatcom,FORD,3,1999,4
Whatcom,FORD,3,2012,1
Whatcom,FORD,3,2013,31
Whatcom,FORD,3,2014,50
Whatcom,FORD,3,2015,33
Whatcom,FORD,3,2016,50
Whatcom,FORD,3,2017,15
Whatcom,FORD,3,2019,4
Whatcom,FORD,4,1998,6
Whatcom,FORD,4,1999,4
Whatcom,FORD,4,2000,1
Whatcom,FORD,4,2012,3
Whatcom,FORD,4,2013,65
Whatcom,FORD,4,2014,31
Whatcom,FORD,4,2015,29
Whatcom,FORD,4,2016,29
Whatcom,FORD,4,2017,16
Whatcom,FORD,4,2019,2
Whatcom,HONDA,1,2018,20
Whatcom,HONDA,1,2019,3
Whatcom,HONDA,2,2018,33
Whatcom,HONDA,2,2019,3
Whatcom,HONDA,2,2020,2
Whatcom,HONDA,3,2014,4
Whatcom,HONDA,3,2018,17
Whatcom,HONDA,3,2020,2
Whatcom,HONDA,4,2018,19
Whatcom,HONDA,4,2020,2
Whatcom,HYUNDAI,1,2016,18
Whatcom,HYUNDAI,1,2019,2
Whatcom,HYUNDAI,1,2020,5
Whatcom,HYUNDAI,1,2021,2
Whatcom,HYUNDAI,2,2016,20
Whatcom,HYUNDAI,2,2021,4
Whatcom,HYUNDAI,3,2016,36
Whatcom,HYUNDAI,3,2018,3
Whatcom,HYUNDAI,3,2019,1
Whatcom,HYUNDAI,3,2020,2
Whatcom,HYUNDAI,4,2016,43
Whatcom,HYUNDAI,4,2017,2
Whatcom,HYUNDAI,4,2019,7
Whatcom,HYUNDAI,4,2020,3
Whatcom,JAGUAR,1,2019,2
Whatcom,JAGUAR,1,2020,2
Whatcom,JAGUAR,2,2019,6
Whatcom,JAGUAR,3,2019,3
Whatcom,JAGUAR,4,2019,1
Whatcom,JAGUAR,4,2020,3
Whatcom,JEEP,2,2021,2
Whatcom,KIA,1,2015,4
Whatcom,KIA,1,2016,19
Whatcom,KIA,1,2017,83
Whatcom,KIA,1,2018,7
Whatcom,KIA,1,2019,56
Whatcom,KIA,1,2020,11
Whatcom,KIA,2,2015,2
Whatcom,KIA,2,2016,34
Whatcom,KIA,2,2017,66
Whatcom,KIA,2,2018,5
Whatcom,KIA,2,2019,54
Whatcom,KIA,2,2020,10
Whatcom,KIA,3,2016,56
Whatcom,KIA,3,2017,87
Whatcom,KIA,3,2018,9
Whatcom,KIA,3,2019,30
Whatcom,KIA,3,2020,4
Whatcom,KIA,4,2016,17
Whatcom,KIA,4,2017,81
Whatcom,KIA,4,2018,13
Whatcom,KIA,4,2019,56
Whatcom,MERCEDES-BENZ,1,2018,2
Whatcom,MERCEDES-BENZ,1,2020,2
Whatcom,MERCEDES-BENZ,2,2015,1
Whatcom,MERCEDES-BENZ,2,2019,3
Whatcom,MERCEDES-BENZ,3,2014,4
Whatcom,MERCEDES-BENZ,3,2015,6
Whatcom,MERCEDES-BENZ,3,2017,1
Whatcom,MERCEDES-BENZ,3,2020,2
Whatcom,MERCEDES-BENZ,4,2018,4
Whatcom,MERCEDES-BENZ,4,2019,3
Whatcom,MINI,1,2019,1
Whatcom,MINI,2,2019,2
Whatcom,MINI,3,2018,2
Whatcom,MINI,3,2019,1
Whatcom,MINI,4,2018,5
Whatcom,MINI,4,2019,5
Whatcom,MINI,4,2021,2
Whatcom,MITSUBISHI,1,2012,8
Whatcom,MITSUBISHI,1,2016,1
Whatcom,MITSUBISHI,1,2018,6
Whatcom,MITSUBISHI,1,2019,3
Whatcom,MITSUBISHI,1,2020,2
Whatcom,MITSUBISHI,2,2012,6
Whatcom,MITSUBISHI,2,2016,1
Whatcom,MITSUBISHI,2,2018,7
Whatcom,MITSUBISHI,2,2019,4
Whatcom,MITSUBISHI,2,2020,2
Whatcom,MITSUBISHI,3,2012,7
Whatcom,MITSUBISHI,3,2016,3
Whatcom,MITSUBISHI,3,2019,3
Whatcom,MITSUBISHI,4,2014,6
Whatcom,MITSUBISHI,4,2016,9
Whatcom,MITSUBISHI,4,2018,8
Whatcom,MITSUBISHI,4,2020,2
Whatcom,NISSAN,1,2011,24
Whatcom,NISSAN,1,2012,108
Whatcom,NISSAN,1,2013,293
Whatcom,NISSAN,1,2014,44
Whatcom,NISSAN,1,2015,202
Whatcom,NISSAN,1,2016,115
Whatcom,NISSAN,1,2017,30
Whatcom,NISSAN,1,2018,43
Whatcom,NISSAN,1,2019,44
Whatcom,NISSAN,1,2020,10
Whatcom,NISSAN,2,2011,90
Whatcom,NISSAN,2,2012,86
Whatcom,NISSAN,2,2013,377
Whatcom,NISSAN,2,2014,91
Whatcom,NISSAN,2,2015,197
Whatcom,NISSAN,2,2016,101
Whatcom,NISSAN,2,2017,40
Whatcom,NISSAN,2,2018,77
Whatcom,NISSAN,2,2019,42
Whatcom,NISSAN,2,2020,13
Whatcom,NISSAN,2,2021,2
Whatcom,NISSAN,3,2011,76
Whatcom,NISSAN,3,2012,85
Whatcom,NISSAN,3,2013,308
Whatcom,NISSAN,3,2014,52
Whatcom,NISSAN,3,2015,220
Whatcom,NISSAN,3,2016,84
Whatcom,NISSAN,3,2017,71
Whatcom,NISSAN,3,2018,40
Whatcom,NISSAN,3,2019,51
Whatcom,NISSAN,4,2011,37
Whatcom,NISSAN,4,2012,112
Whatcom,NISSAN,4,2013,292
Whatcom,NISSAN,4,2014,36
Whatcom,NISSAN,4,2015,209
Whatcom,NISSAN,4,2016,93
Whatcom,NISSAN,4,2017,20
Whatcom,NISSAN,4,2018,61
Whatcom,NISSAN,4,2019,63
Whatcom,NISSAN,4,2020,8
Whatcom,PORSCHE,1,2014,5
Whatcom,PORSCHE,1,2015,1
Whatcom,PORSCHE,1,2016,5
Whatcom,PORSCHE,1,2020,3
Whatcom,PORSCHE,2,2015,2
Whatcom,PORSCHE,2,2016,2
Whatcom,PORSCHE,2,2020,5
Whatcom,PORSCHE,3,2014,2
Whatcom,PORSCHE,3,2015,1
Whatcom,PORSCHE,3,2016,5
Whatcom,PORSCHE,3,2017,3
Whatcom,PORSCHE,3,2018,1
Whatcom,PORSCHE,3,2019,3
Whatcom,PORSCHE,3,2020,2
Whatcom,PORSCHE,4,2014,1
Whatcom,PORSCHE,4,2016,5
Whatcom,PORSCHE,4,2018,4
Whatcom,PORSCHE,4,2020,1
Whatcom,SMART,1,2014,5
Whatcom,SMART,1,2015,1
Whatcom,SMART,1,2016,10
Whatcom,SMART,1,2017,2
Whatcom,SMART,1,2018,2
Whatcom,SMART,2,2014,7
Whatcom,SMART,2,2015,6
Whatcom,SMART,2,2016,3
Whatcom,SMART,2,2018,3
Whatcom,SMART,3,2014,2
Whatcom,SMART,3,2016,4
Whatcom,SMART,3,2018,2
Whatcom,SMART,4,2014,12
Whatcom,SMART,4,2015,4
Whatcom,SMART,4,2018,4
Whatcom,SUBARU,1,2019,4
Whatcom,SUBARU,4,2019,1
Whatcom,TESLA,1,2008,4
Whatcom,TESLA,1,2010,6
Whatcom,TESLA,1,2012,5
Whatcom,TESLA,1,2013,43
Whatcom,TESLA,1,2014,25
Whatcom,TESLA,1,2015,73
Whatcom,TESLA,1,2016,44
Whatcom,TESLA,1,2017,33
Whatcom,TESLA,1,2018,148
Whatcom,TESLA,1,2019,53
Whatcom,TESLA,1,2020,124
Whatcom,TESLA,1,2021,70
Whatcom,TESLA,2,2008,2
Whatcom,TESLA,2,2011,1
Whatcom,TESLA,2,2013,83
Whatcom,TESLA,2,2014,41
Whatcom,TESLA,2,2015,87
Whatcom,TESLA,2,2016,63
Whatcom,TESLA,2,2017,36
Whatcom,TESLA,2,2018,101
Whatcom,TESLA,2,2019,111
Whatcom,TESLA,2,2020,57
Whatcom,TESLA,2,2021,62
Whatcom,TESLA,3,2008,5
Whatcom,TESLA,3,2010,3
Whatcom,TESLA,3,2011,10
Whatcom,TESLA,3,2012,4
Whatcom,TESLA,3,2013,60
Whatcom,TESLA,3,2014,27
Whatcom,TESLA,3,2015,26
Whatcom,TESLA,3,2016,40
Whatcom,TESLA,3,2017,22
Whatcom,TESLA,3,2018,142
Whatcom,TESLA,3,2019,78
Whatcom,TESLA,3,2020,91
Whatcom,TESLA,4,2008,2
Whatcom,TESLA,4,2010,4
Whatcom,TESLA,4,2012,11
Whatcom,TESLA,4,2013,27
Whatcom,TESLA,4,2014,47
Whatcom,TESLA,4,2015,36
Whatcom,TESLA,4,2016,38
Whatcom,TESLA,4,2017,24
Whatcom,TESLA,4,2018,229
Whatcom,TESLA,4,2019,42
Whatcom,TESLA,4,2020,94
Whatcom,TESLA,4,2021,44
Whatcom,TH!NK,1,2011,7
Whatcom,TH!NK,3,2011,3
Whatcom,TOYOTA,1,2012,18
Whatcom,TOYOTA,1,2013,34
Whatcom,TOYOTA,1,2014,10
Whatcom,TOYOTA,1,2015,8
Whatcom,TOYOTA,1,2017,69
Whatcom,TOYOTA,1,2018,14
Whatcom,TOYOTA,1,2019,2
Whatcom,TOYOTA,1,2020,5
Whatcom,TOYOTA,1,2021,7
Whatcom,TOYOTA,2,2012,47
Whatcom,TOYOTA,2,2013,27
Whatcom,TOYOTA,2,2014,20
Whatcom,TOYOTA,2,2015,13
Whatcom,TOYOTA,2,2017,53
Whatcom,TOYOTA,2,2018,27
Whatcom,TOYOTA,2,2019,6
Whatcom,TOYOTA,2,2020,4
Whatcom,TOYOTA,2,2021,2
Whatcom,TOYOTA,3,2012,25
Whatcom,TOYOTA,3,2013,33
Whatcom,TOYOTA,3,2014,17
Whatcom,TOYOTA,3,2017,34
Whatcom,TOYOTA,3,2018,49
Whatcom,TOYOTA,3,2019,6
Whatcom,TOYOTA,3,2020,10
Whatcom,TOYOTA,4,2012,26
Whatcom,TOYOTA,4,2013,23
Whatcom,TOYOTA,4,2014,18
Whatcom,TOYOTA,4,2017,58
Whatcom,TOYOTA,4,2018,33
Whatcom,TOYOTA,4,2019,2
Whatcom,TOYOTA,4,2020,7
Whatcom,VOLKSWAGEN,1,2015,3
Whatcom,VOLKSWAGEN,1,2016,5
Whatcom,VOLKSWAGEN,1,2019,12
Whatcom,VOLKSWAGEN,1,2021,2
Whatcom,VOLKSWAGEN,2,2015,29
Whatcom,VOLKSWAGEN,2,2016,2
Whatcom,VOLKSWAGEN,2,2018,2
Whatcom,VOLKSWAGEN,2,2019,2
Whatcom,VOLKSWAGEN,2,2021,4
Whatcom,VOLKSWAGEN,3,2015,4
Whatcom,VOLKSWAGEN,3,2016,14
Whatcom,VOLKSWAGEN,3,2019,7
Whatcom,VOLKSWAGEN,4,2015,2
Whatcom,VOLKSWAGEN,4,2016,10
Whatcom,VOLKSWAGEN,4,2017,5
Whatcom,VOLKSWAGEN,4,2019,9
Whatcom,VOLVO,1,2016,1
Whatcom,VOLVO,1,2017,4
Whatcom,VOLVO,1,2018,6
Whatcom,VOLVO,2,2016,9
Whatcom,VOLVO,2,2017,1
Whatcom,VOLVO,2,2018,8
Whatcom,VOLVO,2,2019,1
Whatcom,VOLVO,2,2021,6
Whatcom,VOLVO,3,2016,9
Whatcom,VOLVO,3,2017,7
Whatcom,VOLVO,3,2018,3
Whatcom,VOLVO,3,2019,4
Whatcom,VOLVO,4,2016,5
Whatcom,VOLVO,4,2017,10
Whatcom,VOLVO,4,2018,6
Whatcom,VOLVO,4,2019,12
